symbol,timestamp_utc,spot,gamma_pin,distance_to_pin,gross_gex,net_gex,call_gex,put_gex,is_valid
NDX,2026-01-07 18:02:20.146126+00:00,25783.06934088706,25790.0,-6.9306591129388835,920.3672372108515,891.5169311942429,905.9420842025472,14.425153008304228,True
DJI,2026-01-07 18:02:48.533066+00:00,49270.72,170.0,49100.72,5.600639814985706e-45,-5.6006398149845227e-45,5.918105222213108e-58,5.6006398149851145e-45,False
RUT,2026-01-07 18:03:52.392249+00:00,2571.8014000000003,2530.0,41.801400000000285,91.66875030242385,14.325835662316763,52.997292982370304,38.67145732005354,True
SPX,2026-01-07 18:06:25.765319+00:00,6953.93,6950.0,3.930000000000291,3963.8773143868366,1848.7661131764517,2906.321713781644,1057.5556006051925,False
NDX,2026-01-07 18:07:30.413605+00:00,25783.98402813598,25790.0,-6.015971864020685,952.9568728099663,923.2293764272728,938.0931246186195,14.863748191346723,True
DJI,2026-01-07 18:07:55.559001+00:00,49265.07,170.0,49095.07,5.638816342264894e-45,-5.638816342173585e-45,4.565400685485413e-56,5.63881634221924e-45,False
RUT,2026-01-07 18:09:00.368829+00:00,2573.1093,2530.0,43.109300000000076,91.22591257242185,14.899675881657643,53.062794227039745,38.1631183453821,True
SPX,2026-01-07 18:11:03.483178+00:00,6954.75,6955.0,-0.25,3681.4641671439526,1947.9011034467471,2814.68263529535,866.7815318486029,False
NDX,2026-01-07 18:12:08.886664+00:00,25778.27196954752,25790.0,-11.728030452479288,769.8211293136824,744.4740905124911,757.1476099130867,12.6735194005956,True
DJI,2026-01-07 18:12:39.793348+00:00,49240.58,170.0,49070.58,5.642744573552964e-45,-5.618190881204723e-45,1.2276846174121157e-47,5.630467727378843e-45,False
RUT,2026-01-07 18:13:41.236968+00:00,2572.4571,2530.0,42.45710000000008,91.44689448539428,14.614429265819865,53.03066187560707,38.41623260978721,True
SPX,2026-01-07 18:16:14.554269+00:00,6953.66,6950.0,3.6599999999998545,4088.8377881740157,1835.0454976108254,2961.9416428924205,1126.8961452815952,False
NDX,2026-01-07 18:17:19.593961+00:00,25767.45484219026,25770.0,-2.545157809741795,628.3365493591413,605.269489661465,616.8030195103031,11.533529848838139,True
DJI,2026-01-07 18:17:46.261081+00:00,49219.14,170.0,49049.14,5.5002389521774945e-45,-5.500238616104922e-45,1.6803628627830297e-52,5.5002387841412084e-45,False
RUT,2026-01-07 18:18:49.595512+00:00,2570.9617000000003,2530.0,40.96170000000029,91.95239084262877,13.95360817274483,52.9529995076868,38.99939133494197,True
SPX,2026-01-07 18:21:23.159875+00:00,6949.6,6950.0,-0.3999999999996362,6002.347614250638,2081.9737119310166,4042.1606630908273,1960.1869511598104,False
NDX,2026-01-07 18:22:28.731789+00:00,25762.68770229427,25770.0,-7.31229770572827,635.2223524171405,610.1443482175849,622.6833503173627,12.539002099777802,True
DJI,2026-01-07 18:22:54.643584+00:00,49198.79,170.0,49028.79,5.685313100919074e-45,-5.636985711937977e-45,2.4163694490548926e-47,5.661149406428525e-45,False
RUT,2026-01-07 18:23:59.948757+00:00,2571.3833,2530.0,41.38329999999996,91.81004668626097,14.140868974774975,52.975457830517975,38.834588855743,True
SPX,2026-01-07 18:26:03.000244+00:00,6949.64,6950.0,-0.3599999999996726,5998.593406020449,2080.434424347328,4039.5139151838885,1959.0794908365606,False
NDX,2026-01-07 18:27:07.568658+00:00,25753.92177123579,25750.0,3.9217712357894925,689.3047399772589,658.8337031889629,674.0692215831109,15.235518394148043,True
DJI,2026-01-07 18:27:37.151520+00:00,49198.64,170.0,49028.64,5.801337086519692e-45,-5.779308931860585e-45,1.1014077329554004e-47,5.790323009190138e-45,False
RUT,2026-01-07 18:28:40.686521+00:00,2570.8315000000002,2530.0,40.83150000000023,91.9963222767973,13.895626547679896,52.9459744122386,39.0503478645587,True
SPX,2026-01-07 18:31:13.871492+00:00,6948.1,6950.0,-1.8999999999996362,5872.724428931178,2097.5456655328994,3985.135047232039,1887.5893816991397,False
NDX,2026-01-07 18:32:18.645423+00:00,25766.63343054829,25770.0,-3.366569451711257,627.2631425294599,603.9893238027112,615.6262331660855,11.63690936337431,True
DJI,2026-01-07 18:32:44.005310+00:00,49196.270000000004,170.0,49026.270000000004,5.916325981747367e-45,-5.907203040137144e-45,4.5614708051111256e-48,5.911764510942255e-45,False
RUT,2026-01-07 18:33:47.712959+00:00,2571.7956,2530.0,41.79559999999992,91.67071130659296,14.32327479717533,52.99699305188415,38.67371825470882,True
SPX,2026-01-07 18:36:20.713694+00:00,6951.56,6950.0,1.5600000000004002,5317.3640149549965,1937.6470296499922,3627.5055223024942,1689.858492652502,False
NDX,2026-01-07 18:37:25.345184+00:00,25763.94362197984,25770.0,-6.056378020159173,630.5686629826317,606.1970233364615,618.3828431595466,12.185819823085179,True
DJI,2026-01-07 18:37:47.855585+00:00,49179.86,170.0,49009.86,5.951984305680488e-45,-5.951546577713058e-45,2.1886398371559915e-49,5.951765441696773e-45,False
RUT,2026-01-07 18:38:51.525274+00:00,2572.4533,2530.0,42.45330000000013,91.44818112387077,14.612762010427765,53.03047156714926,38.4177095567215,True
SPX,2026-01-07 18:41:25.226322+00:00,6951.8,6950.0,1.800000000000182,5178.218453878406,1915.4029886328533,3546.8107212556297,1631.4077326227764,False
NDX,2026-01-07 18:42:29.814913+00:00,25779.81695394542,25790.0,-10.183046054578881,813.220989803124,786.9292748369335,800.0751323200287,13.14585748309531,True
DJI,2026-01-07 18:42:54.499971+00:00,49195.79,170.0,49025.79,6.369184865385331e-45,-6.368894834449016e-45,1.450154681569524e-49,6.369039849917174e-45,False
RUT,2026-01-07 18:43:57.005912+00:00,2573.3181,2530.0,43.31809999999996,91.15510192198819,14.990615117410314,53.07285851969925,38.08224340228894,True
SPX,2026-01-07 18:46:30.377320+00:00,6952.400000000001,6950.0,2.4000000000005457,4811.025845907943,1865.870193739636,3338.4480198237898,1472.5778260841537,False
NDX,2026-01-07 18:47:35.114356+00:00,25783.47282637704,25790.0,-6.527173622958799,934.6728280936085,905.4445656238005,920.0586968587045,14.614131234904029,True
DJI,2026-01-07 18:47:58.268826+00:00,49199.12,170.0,49029.12,6.672278875628494e-45,-6.672278875628494e-45,1.583147804587138e-63,6.672278875628494e-45,False
RUT,2026-01-07 18:49:01.690505+00:00,2572.2347,2530.0,42.234699999999975,91.52217894970167,14.516748025385652,53.01946348754366,38.50271546215801,True
SPX,2026-01-07 18:51:05.113210+00:00,6955.52,6955.0,0.5200000000004366,3561.841757765309,2126.660014179831,2844.25088597257,717.590871792739,False
NDX,2026-01-07 18:52:10.282627+00:00,25791.7849505109,25790.0,1.7849505109006714,1191.2636290775563,1151.7129412076856,1171.488285142621,19.77534393493535,True
DJI,2026-01-07 18:52:42.283425+00:00,49216.12,170.0,49046.12,7.273527559556365e-45,-7.273527559556365e-45,1.5773989184540768e-71,7.273527559556365e-45,False
RUT,2026-01-07 18:53:47.592629+00:00,2573.1232,2530.0,43.1232,91.22119959827214,14.905735544265873,53.06346757126901,38.157732027003135,True
SPX,2026-01-07 18:56:21.219614+00:00,6955.52,6955.0,0.5200000000004366,3561.841757765309,2126.660014179831,2844.25088597257,717.590871792739,False
NDX,2026-01-07 18:57:26.373529+00:00,25777.15697201151,25790.0,-12.843027988488757,742.1865618336478,717.4277224775135,729.8071421555807,12.379419678067153,True
DJI,2026-01-07 18:57:55.595970+00:00,49214.130000000005,170.0,49044.130000000005,7.552836520337416e-45,-7.552836520337416e-45,7.485808052204251e-121,7.552836520337416e-45,False
RUT,2026-01-07 18:58:59.188391+00:00,2572.5206000000003,2530.0,42.520600000000286,91.42539252608036,14.642280929293634,53.033836727686996,38.39155579839336,True
SPX,2026-01-07 19:01:33.088174+00:00,6954.53,6955.0,-0.47000000000025466,3741.908177560684,1912.3163960319685,2827.1122867963263,914.795890764358,False
NDX,2026-01-07 19:02:37.795233+00:00,25768.17623074145,25770.0,-1.8237692585498735,630.1716738043535,607.2347417911112,618.7032077977324,11.468466006621151,True
DJI,2026-01-07 19:03:09.586433+00:00,49230.090000000004,170.0,49060.090000000004,7.990839076809996e-45,-7.990837731088162e-45,6.728609172360915e-52,7.990838403949079e-45,False
RUT,2026-01-07 19:04:13.271070+00:00,2573.5618,2530.0,43.56179999999995,91.07241704476624,15.096519924069746,53.08446848441799,37.987948560348244,True
SPX,2026-01-07 19:06:16.565726+00:00,6953.83,6950.0,3.8299999999999272,4008.482267841592,1842.6718097758323,2925.577038808712,1082.9052290328798,False
NDX,2026-01-07 19:07:22.400538+00:00,25763.90767398597,25770.0,-6.0923260140298225,630.67688494101,606.2865453411289,618.4817151410695,12.195169799940615,True
DJI,2026-01-07 19:07:47.784355+00:00,49225.51,170.0,49055.51,8.214507795974658e-45,-8.214507795924496e-45,2.508148661440275e-56,8.214507795949577e-45,False
RUT,2026-01-07 19:08:50.982838+00:00,2574.7470000000003,2530.0,44.7470000000003,90.66971421763137,15.60796205006963,53.1388381338505,37.53087608378087,True
SPX,2026-01-07 19:11:24.636752+00:00,6948.68,6950.0,-1.319999999999709,5976.799466084123,2099.8649117228347,4038.3321889034787,1938.467277180644,False
NDX,2026-01-07 19:12:30.402483+00:00,25741.96176718881,25750.0,-8.038232811188209,649.0732350449525,614.8546157227729,631.9639253838627,17.10930966108982,True
DJI,2026-01-07 19:12:53.359515+00:00,49165.71,170.0,48995.71,7.452540664166027e-45,-7.45028061088653e-45,1.1300266397479272e-48,7.451410637526279e-45,False
RUT,2026-01-07 19:13:57.025295+00:00,2572.0484,2530.0,42.04840000000013,91.58521526803096,14.434761329639173,53.00998829883507,38.575226969195896,True
SPX,2026-01-07 19:16:30.287521+00:00,6943.67,6945.0,-1.3299999999999272,4784.080452238379,1903.6376271479671,3343.859039693173,1440.221412545206,False
NDX,2026-01-07 19:17:35.457347+00:00,25727.49398313333,25730.0,-2.506016866671416,553.8551442396005,433.3953571733214,493.6252507064609,60.229893533139524,True
DJI,2026-01-07 19:18:02.350524+00:00,49158.200000000004,170.0,48988.200000000004,7.596444877148948e-45,-7.596444876661788e-45,2.4357971611962265e-55,7.596444876905368e-45,False
RUT,2026-01-07 19:19:08.260023+00:00,2572.579,2530.0,42.57900000000018,91.40561491334014,14.667880606052343,53.03674775969625,38.368867153643905,True
SPX,2026-01-07 19:21:12.958399+00:00,6944.84,6945.0,-0.15999999999985448,5020.646678951714,1993.5861110192172,3507.116394985466,1513.5302839662486,False
NDX,2026-01-07 19:22:17.785173+00:00,25728.47188807694,25730.0,-1.5281119230603508,556.3147686085857,446.1334242754199,501.2240964420028,55.09067216658291,True
DJI,2026-01-07 19:22:42.623321+00:00,49150.22,170.0,48980.22,7.747834561429983e-45,-7.747834462141592e-45,4.964419481793212e-53,7.747834511785787e-45,False
RUT,2026-01-07 19:23:44.909244+00:00,2573.4034,2530.0,43.40340000000015,91.12616521887435,15.027712720892815,53.07693896988358,38.04922624899076,True
SPX,2026-01-07 19:26:18.221789+00:00,6942.76,6945.0,-2.2399999999997817,4639.059023480341,1814.3712862196282,3226.7151548499846,1412.3438686303564,False
NDX,2026-01-07 19:27:22.938411+00:00,25716.83649486635,25720.0,-3.1635051336488687,576.202846734779,334.2728101827154,455.2378284587472,120.96501827603183,True
DJI,2026-01-07 19:27:45.963448+00:00,49140.16,170.0,48970.16,7.913276004385027e-45,-7.913131637379249e-45,7.218350288835982e-50,7.913203820882138e-45,False
RUT,2026-01-07 19:28:48.529133+00:00,2573.2118,2530.0,43.21180000000004,91.19115542560102,14.944341146788872,53.06774828619495,38.123407139406076,True
SPX,2026-01-07 19:31:21.991531+00:00,6941.95,6940.0,1.949999999999818,4536.177728039227,1724.1772809446998,3130.177504491963,1406.0002235472634,False
NDX,2026-01-07 19:32:26.628490+00:00,25722.21950411081,25730.0,-7.780495889190206,551.076324649584,370.0316481674485,460.5539864085162,90.52233824106771,True
DJI,2026-01-07 19:32:53.978458+00:00,49179.450000000004,170.0,49009.450000000004,8.909855778664885e-45,-8.909510399197077e-45,1.726897339042262e-49,8.909683088930981e-45,False
RUT,2026-01-07 19:33:57.373796+00:00,2575.1718,2530.0,45.171800000000076,90.52515119479824,15.78981118585942,53.15748119032883,37.36767000446941,True
SPX,2026-01-07 19:36:30.778064+00:00,6946.39,6945.0,1.3900000000003274,5411.653605024167,2062.0614087283966,3736.8575068762816,1674.796098147885,False
NDX,2026-01-07 19:37:36.289980+00:00,25728.81017963041,25730.0,-1.1898203695891425,557.2893774841855,450.5508761022466,503.92012679321607,53.369250690969444,True
DJI,2026-01-07 19:38:00.009760+00:00,49190.020000000004,170.0,49020.020000000004,9.516688997540888e-45,-9.516120518777287e-45,2.8423938180096808e-49,9.516404758159088e-45,False
RUT,2026-01-07 19:39:03.864337+00:00,2575.0522,2530.0,45.052200000000084,90.56586385504956,15.738690816028168,53.15227733553886,37.413586519510694,True
SPX,2026-01-07 19:41:07.322640+00:00,6945.84,6945.0,0.8400000000001455,5263.4057017165,2043.400147436037,3653.4029245762686,1610.0027771402315,False
NDX,2026-01-07 19:42:13.083990+00:00,25729.60630207195,25730.0,-0.39369792805155157,559.8356789126885,460.9457838272386,510.39073136996353,49.44494754272495,True
DJI,2026-01-07 19:42:41.737252+00:00,49154.98,170.0,48984.98,9.645645080471827e-45,-8.70513771697572e-45,4.702536817480535e-46,9.175391398723774e-45,False
RUT,2026-01-07 19:43:45.557589+00:00,2573.7221,2530.0,43.722099999999955,91.0180065040305,15.166043699714429,53.092025101872466,37.92598140215804,True
SPX,2026-01-07 19:46:18.838735+00:00,6944.95,6945.0,-0.0500000000001819,5045.5630230051775,2000.2702012744555,3522.9166121398166,1522.646410865361,False
NDX,2026-01-07 19:47:24.270453+00:00,25730.5868543264,25730.0,0.5868543264004984,563.4713290257097,473.71578079728584,518.5935549114978,44.87777411421194,True
DJI,2026-01-07 19:47:46.040704+00:00,49165.48,170.0,48995.48,9.785584290138172e-45,-9.785584289975592e-45,8.129024257774891e-56,9.785584290056882e-45,False
RUT,2026-01-07 19:48:48.956869+00:00,2574.9349,2530.0,44.9349000000002,90.60578464618126,15.688493974214964,53.14713931019811,37.45864533598315,True
SPX,2026-01-07 19:51:22.036300+00:00,6944.34,6945.0,-0.6599999999998545,4913.047390387694,1959.2285451423675,3436.1379677650307,1476.9094226226632,False
NDX,2026-01-07 19:52:27.363988+00:00,25730.03516721475,25730.0,0.03516721475170925,561.3567312901719,466.5374387168995,513.9470850035357,47.40964628663618,True
DJI,2026-01-07 19:52:51.103065+00:00,49163.93,170.0,48993.93,9.962155824496994e-45,-9.96215577702572e-45,2.3735636618081337e-53,9.962155800761357e-45,False
RUT,2026-01-07 19:53:54.692363+00:00,2577.5109,2530.0,47.51090000000022,89.72713613072247,16.777237834345996,53.25218698253423,36.47494914818824,True
SPX,2026-01-07 19:56:28.172512+00:00,6944.52,6945.0,-0.47999999999956344,4950.703988407451,1972.3417540059422,3461.522871206697,1489.1811172007547,False
NDX,2026-01-07 19:57:34.164783+00:00,25732.48284408235,25730.0,2.482844082351221,572.1714379646792,498.2163525285473,535.1938952466132,36.97754271806594,True
DJI,2026-01-07 19:57:57.367527+00:00,49152.57,170.0,48982.57,1.0126861136436309e-44,-1.0126861099178549e-44,1.8628879989652686e-53,1.0126861117807429e-44,False
RUT,2026-01-07 19:58:58.400711+00:00,2578.6196,2530.0,48.61959999999999,89.34778504339508,17.2370035995824,53.29239432148874,36.05539072190634,True
SPX,2026-01-07 20:01:31.549392+00:00,6942.42,6945.0,-2.5799999999999272,4593.452018209352,1777.7804704741554,3185.616244341754,1407.8357738675984,False
NDX,2026-01-07 20:02:37.000711+00:00,25727.16406741479,25730.0,-2.835932585210685,553.1461571765312,429.1192240083603,491.1326905924457,62.01346658408547,True
DJI,2026-01-07 20:03:05.538212+00:00,49133.07,180.0,48953.07,4.0711625450587515e-43,3.8677959653852165e-43,3.969479255221984e-43,1.0168328983676716e-44,False
RUT,2026-01-07 20:04:10.335515+00:00,2579.5454,2530.0,49.54539999999997,89.0305146443284,17.616830557883254,53.32367260110583,35.70684204322257,True
SPX,2026-01-07 20:06:13.368223+00:00,6943.31,6945.0,-1.6899999999995998,4722.49204042897,1869.95025267771,3296.22114655334,1426.27089387563,False
NDX,2026-01-07 20:07:21.251044+00:00,25727.31171352532,25730.0,-2.6882864746803534,553.4558278312178,431.0310485588681,492.2434381950429,61.21238963617481,True
DJI,2026-01-07 20:07:49.165974+00:00,49130.58,170.0,48960.58,1.030401626635228e-44,-1.030362763642443e-44,1.943149639250713e-49,1.0303821951388355e-44,False
RUT,2026-01-07 20:08:52.618421+00:00,2578.3466000000003,2530.0,48.34660000000031,89.44125631622204,17.12428845800342,53.28277238711273,36.15848392910931,True
SPX,2026-01-07 20:11:25.763393+00:00,6939.39,6940.0,-0.6099999999996726,4172.910135608165,1305.6044147015411,2739.257275154853,1433.6528604533116,False
NDX,2026-01-07 20:12:31.296284+00:00,25720.24586001163,25730.0,-9.754139988370298,556.1606081609989,352.00528506306074,454.08294661202984,102.07766154896909,True
DJI,2026-01-07 20:12:55.250346+00:00,49115.44,170.0,48945.44,1.0384243637465839e-44,-1.038418319507112e-44,3.02211973595582e-50,1.0384213416268479e-44,False
RUT,2026-01-07 20:13:58.873401+00:00,2576.48,2530.0,46.48000000000002,90.07924598164688,16.344960442139595,53.212103211893236,36.86714276975364,True
SPX,2026-01-07 20:16:33.214396+00:00,6932.4400000000005,6935.0,-2.5599999999994907,2920.718121857666,90.71775886625824,1505.7179403619623,1415.000181495704,False
NDX,2026-01-07 20:17:38.189543+00:00,25694.25148396127,25700.0,-5.748516038729576,748.7277715242344,502.9944648949533,625.8611182095939,122.86665331464057,True
DJI,2026-01-07 20:18:01.684897+00:00,49083.33,170.0,48913.33,1.0098007997286245e-44,-1.0097949515186953e-44,2.9241049645871317e-50,1.0097978756236599e-44,False
RUT,2026-01-07 20:19:05.023563+00:00,2575.0687000000003,2530.0,45.06870000000026,90.56024768754372,15.745747022011152,53.15299735477743,37.40725033276628,True
SPX,2026-01-07 20:21:07.957019+00:00,6936.42,6935.0,1.4200000000000728,3493.181472316852,541.3953247205466,2017.288398518699,1475.8930737981525,False
NDX,2026-01-07 20:22:13.283587+00:00,25696.8616946229,25700.0,-3.1383053770987317,776.9304001215633,502.38285197519025,639.6566260483768,137.27377407318653,True
DJI,2026-01-07 20:22:39.112844+00:00,49097.78,170.0,48927.78,1.0744562583981622e-44,-1.0743641887638869e-44,4.603481713768171e-49,1.0744102235810245e-44,False
RUT,2026-01-07 20:23:43.038952+00:00,2575.3759,2530.0,45.3759,90.45565307276125,15.876907524389196,53.166280298575224,37.28937277418603,True
SPX,2026-01-07 20:26:17.167161+00:00,6931.76,6930.0,1.7600000000002183,2871.234784281487,83.54910916228664,1477.3919467218868,1393.8428375596002,False
NDX,2026-01-07 20:27:22.372819+00:00,25681.3140381848,25690.0,-8.685961815201154,433.1115941438927,323.7134293426377,378.4125117432652,54.6990824006275,True
DJI,2026-01-07 20:27:48.970535+00:00,49048.35,170.0,48878.35,1.0050220220877737e-44,-1.0047432989367364e-44,1.3936157551862494e-48,1.004882660512255e-44,False
RUT,2026-01-07 20:28:52.781108+00:00,2572.7071,2530.0,42.70710000000008,91.36222422145869,14.723982689017355,53.04310345523802,38.319120766220664,True
SPX,2026-01-07 20:30:26.048413+00:00,6928.87,6930.0,-1.1300000000001091,2712.7109762187138,83.0992141310212,1397.9050951748675,1314.8058810438463,False
NDX,2026-01-07 20:31:30.584619+00:00,25677.27540781362,25690.0,-12.724592186379596,348.8618123039054,256.05032719046545,302.45606974718544,46.40574255671999,True
DJI,2026-01-07 20:31:56.304149+00:00,49007.19,170.0,48837.19,1.3468040934022768e-44,-5.381342337830285e-45,4.043349298096241e-45,9.424691635926526e-45,False
RUT,2026-01-07 20:33:00.995845+00:00,2572.1946000000003,2530.0,42.194600000000264,91.53574931482612,14.499113260177118,53.01743128750162,38.518318027324504,True
SPX,2026-01-07 20:34:34.241312+00:00,6925.95,6925.0,0.9499999999998181,2574.9519588161843,31.36473956522741,1303.1583491907058,1271.7936096254784,False
NDX,2026-01-07 20:35:40.320668+00:00,25668.5449520841,25670.0,-1.45504791590065,282.3871321624349,188.45119812588757,235.41916514416124,46.967967018273654,True
DJI,2026-01-07 20:36:12.897626+00:00,48971.12,170.0,48801.12,8.957427971075265e-45,-8.945220670272045e-45,6.103650401609794e-48,8.951324320673655e-45,False
RUT,2026-01-07 20:37:16.339524+00:00,2571.2846,2530.0,41.284599999999955,91.84338286303269,14.097096766572037,52.97023981480236,38.873143048230325,True
SPX,2026-01-07 20:38:49.342501+00:00,6920.110000000001,6920.0,0.11000000000058208,2393.7186619427366,-382.65098839434324,1005.5338367741966,1388.1848251685399,False
NDX,2026-01-07 20:39:53.919091+00:00,25642.5930970484,25640.0,2.593097048400523,563.8440210099513,258.1891243332768,411.0165726716141,152.82744833833726,True
DJI,2026-01-07 20:40:24.255793+00:00,48964.28,170.0,48794.28,9.141209226198336e-45,-9.141000614900196e-45,1.0430564907067589e-49,9.141104920549266e-45,False
RUT,2026-01-07 20:41:27.814690+00:00,2571.7692,2530.0,41.76920000000018,91.679636938024,14.31161665112301,52.99562679457351,38.6840101434505,True
SPX,2026-01-07 20:43:00.982144+00:00,6920.360000000001,6920.0,0.3600000000005821,2386.761918939794,-370.43793530063795,1008.1619918195781,1378.599927120216,False
NDX,2026-01-07 20:44:06.772569+00:00,25657.73328466711,25650.0,7.733284667108819,379.83876826527023,229.65823432283435,304.7485012940523,75.09026697121793,True
DJI,2026-01-07 20:44:32.631675+00:00,48967.32,180.0,48787.32,2.5982932853842025e-44,7.099233688458999e-45,1.6541083271150511e-44,9.441849582691512e-45,False
RUT,2026-01-07 20:45:36.179701+00:00,2573.1458000000002,2530.0,43.145800000000236,91.21353648596178,14.915586192694484,53.06456133932814,38.14897514663365,True
SPX,2026-01-07 20:47:09.394369+00:00,6920.85,6920.0,0.8500000000003638,2378.307848162547,-341.43674868366156,1018.4355497394429,1359.8722984231044,False
NDX,2026-01-07 20:48:15.578749+00:00,25657.34492377272,25650.0,7.344923772721813,385.39562183335147,231.9151222061189,308.6553720197352,76.74024981361629,True
DJI,2026-01-07 20:48:43.979380+00:00,48962.090000000004,170.0,48792.090000000004,9.631130926041281e-45,-9.628390964827905e-45,1.369980606687834e-48,9.629760945434593e-45,False
RUT,2026-01-07 20:49:47.592077+00:00,2573.9286,2530.0,43.92860000000019,90.94788835562294,15.255443504548083,53.10166593008551,37.84622242553743,True
SPX,2026-01-07 20:51:20.700005+00:00,6923.650000000001,6925.0,-1.3499999999994543,2461.7651020971334,-105.72857791480396,1178.0182620911648,1283.7468400059688,False
NDX,2026-01-07 20:52:25.984636+00:00,25658.24387227933,25650.0,8.24387227933039,372.6386379376197,226.6658247847057,299.6522313611627,72.98640657645701,True
DJI,2026-01-07 20:52:53.775085+00:00,48984.68,170.0,48814.68,1.0525626070921045e-44,-1.0525607445718492e-44,9.312601276464075e-51,1.0525616758319769e-44,False
RUT,2026-01-07 20:53:57.657032+00:00,2575.3325,2530.0,45.33249999999998,90.47043342839068,15.858402246646222,53.16441783751845,37.30601559087223,True
SPX,2026-01-07 20:55:31.097222+00:00,6924.08,6925.0,-0.9200000000000728,2486.5732638632658,-72.04954733350996,1207.261858264878,1279.3114055983879,False
NDX,2026-01-07 20:56:36.904695+00:00,25651.70714894425,25650.0,1.7071489442496386,468.13864265691296,258.9206132217867,363.52962793934984,104.60901471756313,True
SPX,2026-01-07 20:58:00.407901+00:00,6920.04,6920.0,0.03999999999996362,2395.9828802400225,-385.7539603033681,1005.1144599683271,1390.8684202716952,False
NDX,2026-01-07 20:59:05.092646+00:00,25647.75985483402,25650.0,-2.240145165978902,519.1008317781202,266.5244046670862,392.8126182226032,126.28821355551702,True
DJI,2026-01-07 20:59:37.182093+00:00,48999.92,170.0,48829.92,1.143390715957551e-44,-1.143390715957551e-44,1.687046553801712e-113,1.143390715957551e-44,False
SPX,2026-01-08 17:09:34.271867+00:00,6921.31,6920.0,1.3100000000004002,3301.0246792957696,-744.5592730430508,1278.2327031263594,2022.7919761694102,False
NDX,2026-01-08 17:10:39.503834+00:00,25469.78693351525,25480.0,-10.213066484750016,317.6049067999009,-215.11664973982823,51.24412853003632,266.36077826986457,True
DJI,2026-01-08 17:11:08.709860+00:00,49280.590000000004,170.0,49110.590000000004,2.5090483787624387e-45,-2.5089461512911146e-45,5.111373566199788e-50,2.5089972650267767e-45,False
RUT,2026-01-08 17:12:12.557169+00:00,2603.9761000000003,2530.0,73.97610000000032,82.47376663448222,27.58257104485778,55.02816883967,27.445597794812223,True
SPX,2026-01-08 17:13:45.942592+00:00,6919.62,6920.0,-0.38000000000010914,3028.273984470603,-760.4596548183104,1133.9071648261463,1894.3668196444567,False
NDX,2026-01-08 17:14:51.358661+00:00,25468.45400187746,25480.0,-11.545998122539459,297.65507658292233,-200.35482537652305,48.650125603199655,249.0049509797227,True
DJI,2026-01-08 17:15:25.784385+00:00,49277.23,170.0,49107.23,2.5732751460543153e-45,-2.573275146014915e-45,1.9700232987040838e-56,2.573275146034615e-45,False
RUT,2026-01-08 17:16:29.589777+00:00,2603.6123000000002,2530.0,73.61230000000023,82.6110303408758,27.47034318438046,55.040686762628134,27.570343578247673,True
SPX,2026-01-08 17:18:02.915029+00:00,6921.860000000001,6920.0,1.860000000000582,3382.742832166465,-756.0584821624075,1313.3421750020289,2069.4006571644363,False
NDX,2026-01-08 17:19:07.844858+00:00,25484.53178366766,25480.0,4.531783667658601,566.0278000335674,-305.28639489039756,130.37070257158493,435.65709746198246,True
DJI,2026-01-08 17:19:35.162759+00:00,49298.65,170.0,49128.65,2.7781673164831317e-45,-2.7781622636100032e-45,2.5264365643029088e-51,2.7781647900465675e-45,False
RUT,2026-01-08 17:20:38.922111+00:00,2603.1059,2530.0,73.10590000000002,82.80215243360637,27.31304980332474,55.057601118465556,27.744551315140814,True
SPX,2026-01-08 17:22:12.918754+00:00,6924.35,6925.0,-0.6499999999996362,3663.9282602625312,-789.2903996337604,1437.3189303143854,2226.609329948146,False
NDX,2026-01-08 17:23:18.259933+00:00,25502.66290800718,25500.0,2.6629080071797944,695.9037979905399,-173.17079266933752,261.3665026606012,434.53729532993873,True
DJI,2026-01-08 17:23:46.221603+00:00,49312.55,170.0,49142.55,2.9805019528282604e-45,-2.97297675085054e-45,3.7626009888603765e-48,2.9767393518394e-45,False
RUT,2026-01-08 17:24:49.889351+00:00,2601.4662000000003,2530.0,71.4662000000003,83.42138803513693,26.79514520842555,55.10826662178124,28.31312141335569,True
SPX,2026-01-08 17:26:23.232868+00:00,6919.28,6920.0,-0.7200000000002547,2967.1184755870127,-775.1129986528233,1096.0027384670946,1871.1157371199179,False
NDX,2026-01-08 17:27:28.445470+00:00,25462.72739904048,25480.0,-17.272600959520787,237.10092107558842,-156.63225739521715,40.23433184018562,196.86658923540278,True
DJI,2026-01-08 17:27:55.240937+00:00,49277.48,170.0,49107.48,2.8315610858770976e-45,-2.8315610856992015e-45,8.894794136971161e-56,2.8315610857881495e-45,False
RUT,2026-01-08 17:28:59.348047+00:00,2599.9666,2530.0,69.9666000000002,83.988148279896,26.309974488531456,55.149061384213724,28.839086895682268,True
SPX,2026-01-08 17:31:32.426090+00:00,6921.81,6920.0,1.8100000000004002,3375.3854568102124,-754.8027629718542,1310.2913469191792,2065.0941098910334,False
NDX,2026-01-08 17:32:37.657236+00:00,25478.38279394787,25480.0,-1.6172060521312233,465.4871572605921,-301.3726145881353,82.05727133622841,383.4298859243637,True
DJI,2026-01-08 17:33:03.426719+00:00,49327.17,170.0,49157.17,3.3366561009327006e-45,-3.336656100932539e-45,8.106210261287763e-59,3.33665610093262e-45,False
